location,date_time,path,year,month,day,hour,min
albentosa,2023-05-08 13:03:01,..\..\resources\images_ibericam\albentosa-20230508-130301.jpg,2023,5,8,13,3
albentosa,2023-05-08 13:04:01,..\..\resources\images_ibericam\albentosa-20230508-130401.jpg,2023,5,8,13,4
albentosa,2023-05-08 13:05:01,..\..\resources\images_ibericam\albentosa-20230508-130501.jpg,2023,5,8,13,5
albentosa,2023-05-09 13:01:01,..\..\resources\images_ibericam\albentosa-20230509-130101.jpg,2023,5,9,13,1
albentosa,2023-05-09 13:02:01,..\..\resources\images_ibericam\albentosa-20230509-130201.jpg,2023,5,9,13,2
albentosa,2023-05-09 13:03:01,..\..\resources\images_ibericam\albentosa-20230509-130301.jpg,2023,5,9,13,3
albentosa,2023-05-09 13:04:02,..\..\resources\images_ibericam\albentosa-20230509-130402.jpg,2023,5,9,13,4
albentosa,2023-05-09 13:05:01,..\..\resources\images_ibericam\albentosa-20230509-130501.jpg,2023,5,9,13,5
albentosa,2023-05-10 13:01:01,..\..\resources\images_ibericam\albentosa-20230510-130101.jpg,2023,5,10,13,1
albentosa,2023-05-10 13:02:00,..\..\resources\images_ibericam\albentosa-20230510-130200.jpg,2023,5,10,13,2
albentosa,2023-05-10 13:03:01,..\..\resources\images_ibericam\albentosa-20230510-130301.jpg,2023,5,10,13,3
albentosa,2023-05-10 13:04:01,..\..\resources\images_ibericam\albentosa-20230510-130401.jpg,2023,5,10,13,4
albentosa,2023-05-10 13:05:01,..\..\resources\images_ibericam\albentosa-20230510-130501.jpg,2023,5,10,13,5
albentosa,2023-05-11 13:01:01,..\..\resources\images_ibericam\albentosa-20230511-130101.jpg,2023,5,11,13,1
albentosa,2023-05-11 13:02:01,..\..\resources\images_ibericam\albentosa-20230511-130201.jpg,2023,5,11,13,2
albentosa,2023-05-11 13:03:01,..\..\resources\images_ibericam\albentosa-20230511-130301.jpg,2023,5,11,13,3
albentosa,2023-05-11 13:04:01,..\..\resources\images_ibericam\albentosa-20230511-130401.jpg,2023,5,11,13,4
albentosa,2023-05-11 13:05:01,..\..\resources\images_ibericam\albentosa-20230511-130501.jpg,2023,5,11,13,5
albentosa,2023-05-12 13:01:01,..\..\resources\images_ibericam\albentosa-20230512-130101.jpg,2023,5,12,13,1
albentosa,2023-05-12 13:02:01,..\..\resources\images_ibericam\albentosa-20230512-130201.jpg,2023,5,12,13,2
albentosa,2023-05-12 13:03:01,..\..\resources\images_ibericam\albentosa-20230512-130301.jpg,2023,5,12,13,3
albentosa,2023-05-12 13:04:01,..\..\resources\images_ibericam\albentosa-20230512-130401.jpg,2023,5,12,13,4
albentosa,2023-05-12 13:05:01,..\..\resources\images_ibericam\albentosa-20230512-130501.jpg,2023,5,12,13,5
albentosa,2023-05-13 13:01:01,..\..\resources\images_ibericam\albentosa-20230513-130101.jpg,2023,5,13,13,1
albentosa,2023-05-13 13:02:01,..\..\resources\images_ibericam\albentosa-20230513-130201.jpg,2023,5,13,13,2
albentosa,2023-05-13 13:03:01,..\..\resources\images_ibericam\albentosa-20230513-130301.jpg,2023,5,13,13,3
albentosa,2023-05-13 13:04:01,..\..\resources\images_ibericam\albentosa-20230513-130401.jpg,2023,5,13,13,4
albentosa,2023-05-13 13:05:01,..\..\resources\images_ibericam\albentosa-20230513-130501.jpg,2023,5,13,13,5
albentosa,2023-05-14 13:01:01,..\..\resources\images_ibericam\albentosa-20230514-130101.jpg,2023,5,14,13,1
albentosa,2023-05-14 13:02:01,..\..\resources\images_ibericam\albentosa-20230514-130201.jpg,2023,5,14,13,2
albentosa,2023-05-14 13:03:01,..\..\resources\images_ibericam\albentosa-20230514-130301.jpg,2023,5,14,13,3
albentosa,2023-05-14 13:04:01,..\..\resources\images_ibericam\albentosa-20230514-130401.jpg,2023,5,14,13,4
albentosa,2023-05-14 13:05:01,..\..\resources\images_ibericam\albentosa-20230514-130501.jpg,2023,5,14,13,5
albentosa,2023-05-15 13:01:01,..\..\resources\images_ibericam\albentosa-20230515-130101.jpg,2023,5,15,13,1
albentosa,2023-05-15 13:02:01,..\..\resources\images_ibericam\albentosa-20230515-130201.jpg,2023,5,15,13,2
albentosa,2023-05-15 13:03:01,..\..\resources\images_ibericam\albentosa-20230515-130301.jpg,2023,5,15,13,3
albentosa,2023-05-15 13:04:01,..\..\resources\images_ibericam\albentosa-20230515-130401.jpg,2023,5,15,13,4
albentosa,2023-05-15 13:05:01,..\..\resources\images_ibericam\albentosa-20230515-130501.jpg,2023,5,15,13,5
albentosa,2023-05-16 13:01:01,..\..\resources\images_ibericam\albentosa-20230516-130101.jpg,2023,5,16,13,1
albentosa,2023-05-16 13:02:01,..\..\resources\images_ibericam\albentosa-20230516-130201.jpg,2023,5,16,13,2
albentosa,2023-05-16 13:03:01,..\..\resources\images_ibericam\albentosa-20230516-130301.jpg,2023,5,16,13,3
albentosa,2023-05-16 13:04:01,..\..\resources\images_ibericam\albentosa-20230516-130401.jpg,2023,5,16,13,4
albentosa,2023-05-16 13:05:01,..\..\resources\images_ibericam\albentosa-20230516-130501.jpg,2023,5,16,13,5
albentosa,2023-05-17 13:01:01,..\..\resources\images_ibericam\albentosa-20230517-130101.jpg,2023,5,17,13,1
albentosa,2023-05-17 13:02:01,..\..\resources\images_ibericam\albentosa-20230517-130201.jpg,2023,5,17,13,2
albentosa,2023-05-17 13:03:01,..\..\resources\images_ibericam\albentosa-20230517-130301.jpg,2023,5,17,13,3
albentosa,2023-05-17 13:04:01,..\..\resources\images_ibericam\albentosa-20230517-130401.jpg,2023,5,17,13,4
albentosa,2023-05-17 13:05:01,..\..\resources\images_ibericam\albentosa-20230517-130501.jpg,2023,5,17,13,5
albentosa,2023-05-18 13:01:01,..\..\resources\images_ibericam\albentosa-20230518-130101.jpg,2023,5,18,13,1
albentosa,2023-05-18 13:02:02,..\..\resources\images_ibericam\albentosa-20230518-130202.jpg,2023,5,18,13,2
albentosa,2023-05-18 13:03:01,..\..\resources\images_ibericam\albentosa-20230518-130301.jpg,2023,5,18,13,3
albentosa,2023-05-18 13:04:01,..\..\resources\images_ibericam\albentosa-20230518-130401.jpg,2023,5,18,13,4
albentosa,2023-05-18 13:05:01,..\..\resources\images_ibericam\albentosa-20230518-130501.jpg,2023,5,18,13,5
albentosa,2023-05-19 13:01:01,..\..\resources\images_ibericam\albentosa-20230519-130101.jpg,2023,5,19,13,1
albentosa,2023-05-19 13:02:01,..\..\resources\images_ibericam\albentosa-20230519-130201.jpg,2023,5,19,13,2
albentosa,2023-05-19 13:03:01,..\..\resources\images_ibericam\albentosa-20230519-130301.jpg,2023,5,19,13,3
albentosa,2023-05-19 13:04:01,..\..\resources\images_ibericam\albentosa-20230519-130401.jpg,2023,5,19,13,4
albentosa,2023-05-19 13:05:01,..\..\resources\images_ibericam\albentosa-20230519-130501.jpg,2023,5,19,13,5
albentosa,2023-05-20 13:01:01,..\..\resources\images_ibericam\albentosa-20230520-130101.jpg,2023,5,20,13,1
albentosa,2023-05-20 13:02:01,..\..\resources\images_ibericam\albentosa-20230520-130201.jpg,2023,5,20,13,2
albentosa,2023-05-20 13:03:01,..\..\resources\images_ibericam\albentosa-20230520-130301.jpg,2023,5,20,13,3
albentosa,2023-05-20 13:04:01,..\..\resources\images_ibericam\albentosa-20230520-130401.jpg,2023,5,20,13,4
albentosa,2023-05-20 13:05:01,..\..\resources\images_ibericam\albentosa-20230520-130501.jpg,2023,5,20,13,5
albentosa,2023-05-21 13:01:01,..\..\resources\images_ibericam\albentosa-20230521-130101.jpg,2023,5,21,13,1
albentosa,2023-05-21 13:02:01,..\..\resources\images_ibericam\albentosa-20230521-130201.jpg,2023,5,21,13,2
albentosa,2023-05-21 13:03:01,..\..\resources\images_ibericam\albentosa-20230521-130301.jpg,2023,5,21,13,3
albentosa,2023-05-21 13:04:01,..\..\resources\images_ibericam\albentosa-20230521-130401.jpg,2023,5,21,13,4
albentosa,2023-05-21 13:05:01,..\..\resources\images_ibericam\albentosa-20230521-130501.jpg,2023,5,21,13,5
albentosa,2023-05-22 13:01:01,..\..\resources\images_ibericam\albentosa-20230522-130101.jpg,2023,5,22,13,1
albentosa,2023-05-22 13:02:01,..\..\resources\images_ibericam\albentosa-20230522-130201.jpg,2023,5,22,13,2
albentosa,2023-05-22 13:03:01,..\..\resources\images_ibericam\albentosa-20230522-130301.jpg,2023,5,22,13,3
albentosa,2023-05-22 13:04:01,..\..\resources\images_ibericam\albentosa-20230522-130401.jpg,2023,5,22,13,4
albentosa,2023-05-22 13:05:01,..\..\resources\images_ibericam\albentosa-20230522-130501.jpg,2023,5,22,13,5
albentosa,2023-05-23 13:01:01,..\..\resources\images_ibericam\albentosa-20230523-130101.jpg,2023,5,23,13,1
albentosa,2023-05-23 13:02:01,..\..\resources\images_ibericam\albentosa-20230523-130201.jpg,2023,5,23,13,2
albentosa,2023-05-23 13:03:01,..\..\resources\images_ibericam\albentosa-20230523-130301.jpg,2023,5,23,13,3
albentosa,2023-05-23 13:04:01,..\..\resources\images_ibericam\albentosa-20230523-130401.jpg,2023,5,23,13,4
albentosa,2023-05-23 13:05:01,..\..\resources\images_ibericam\albentosa-20230523-130501.jpg,2023,5,23,13,5
albentosa,2023-05-24 13:01:01,..\..\resources\images_ibericam\albentosa-20230524-130101.jpg,2023,5,24,13,1
albentosa,2023-05-24 13:02:01,..\..\resources\images_ibericam\albentosa-20230524-130201.jpg,2023,5,24,13,2
albentosa,2023-05-24 13:03:01,..\..\resources\images_ibericam\albentosa-20230524-130301.jpg,2023,5,24,13,3
albentosa,2023-05-24 13:04:01,..\..\resources\images_ibericam\albentosa-20230524-130401.jpg,2023,5,24,13,4
albentosa,2023-05-24 13:05:01,..\..\resources\images_ibericam\albentosa-20230524-130501.jpg,2023,5,24,13,5
albentosa,2023-05-25 13:01:01,..\..\resources\images_ibericam\albentosa-20230525-130101.jpg,2023,5,25,13,1
albentosa,2023-05-25 13:02:01,..\..\resources\images_ibericam\albentosa-20230525-130201.jpg,2023,5,25,13,2
albentosa,2023-05-25 13:03:01,..\..\resources\images_ibericam\albentosa-20230525-130301.jpg,2023,5,25,13,3
albentosa,2023-05-25 13:04:01,..\..\resources\images_ibericam\albentosa-20230525-130401.jpg,2023,5,25,13,4
albentosa,2023-05-25 13:05:01,..\..\resources\images_ibericam\albentosa-20230525-130501.jpg,2023,5,25,13,5
albentosa,2023-05-26 13:01:00,..\..\resources\images_ibericam\albentosa-20230526-130100.jpg,2023,5,26,13,1
albentosa,2023-05-26 13:02:01,..\..\resources\images_ibericam\albentosa-20230526-130201.jpg,2023,5,26,13,2
albentosa,2023-05-26 13:03:01,..\..\resources\images_ibericam\albentosa-20230526-130301.jpg,2023,5,26,13,3
albentosa,2023-05-26 13:04:01,..\..\resources\images_ibericam\albentosa-20230526-130401.jpg,2023,5,26,13,4
albentosa,2023-05-26 13:05:01,..\..\resources\images_ibericam\albentosa-20230526-130501.jpg,2023,5,26,13,5
albentosa,2023-05-27 13:01:01,..\..\resources\images_ibericam\albentosa-20230527-130101.jpg,2023,5,27,13,1
albentosa,2023-05-27 13:02:02,..\..\resources\images_ibericam\albentosa-20230527-130202.jpg,2023,5,27,13,2
albentosa,2023-05-27 13:03:01,..\..\resources\images_ibericam\albentosa-20230527-130301.jpg,2023,5,27,13,3
albentosa,2023-05-27 13:04:01,..\..\resources\images_ibericam\albentosa-20230527-130401.jpg,2023,5,27,13,4
albentosa,2023-05-27 13:05:01,..\..\resources\images_ibericam\albentosa-20230527-130501.jpg,2023,5,27,13,5
albentosa,2023-05-28 13:01:01,..\..\resources\images_ibericam\albentosa-20230528-130101.jpg,2023,5,28,13,1
albentosa,2023-05-28 13:02:01,..\..\resources\images_ibericam\albentosa-20230528-130201.jpg,2023,5,28,13,2
albentosa,2023-05-28 13:03:01,..\..\resources\images_ibericam\albentosa-20230528-130301.jpg,2023,5,28,13,3
albentosa,2023-05-28 13:04:01,..\..\resources\images_ibericam\albentosa-20230528-130401.jpg,2023,5,28,13,4
albentosa,2023-05-28 13:05:01,..\..\resources\images_ibericam\albentosa-20230528-130501.jpg,2023,5,28,13,5
albentosa,2023-05-29 13:01:01,..\..\resources\images_ibericam\albentosa-20230529-130101.jpg,2023,5,29,13,1
albentosa,2023-05-29 13:02:01,..\..\resources\images_ibericam\albentosa-20230529-130201.jpg,2023,5,29,13,2
albentosa,2023-05-29 13:03:01,..\..\resources\images_ibericam\albentosa-20230529-130301.jpg,2023,5,29,13,3
albentosa,2023-05-29 13:04:01,..\..\resources\images_ibericam\albentosa-20230529-130401.jpg,2023,5,29,13,4
albentosa,2023-05-29 13:05:01,..\..\resources\images_ibericam\albentosa-20230529-130501.jpg,2023,5,29,13,5
albentosa,2023-05-30 13:01:01,..\..\resources\images_ibericam\albentosa-20230530-130101.jpg,2023,5,30,13,1
albentosa,2023-05-30 13:02:01,..\..\resources\images_ibericam\albentosa-20230530-130201.jpg,2023,5,30,13,2
albentosa,2023-05-30 13:03:01,..\..\resources\images_ibericam\albentosa-20230530-130301.jpg,2023,5,30,13,3
albentosa,2023-05-30 13:04:01,..\..\resources\images_ibericam\albentosa-20230530-130401.jpg,2023,5,30,13,4
albentosa,2023-05-30 13:05:01,..\..\resources\images_ibericam\albentosa-20230530-130501.jpg,2023,5,30,13,5
albentosa,2023-05-31 13:01:01,..\..\resources\images_ibericam\albentosa-20230531-130101.jpg,2023,5,31,13,1
albentosa,2023-05-31 13:02:01,..\..\resources\images_ibericam\albentosa-20230531-130201.jpg,2023,5,31,13,2
albentosa,2023-05-31 13:03:01,..\..\resources\images_ibericam\albentosa-20230531-130301.jpg,2023,5,31,13,3
albentosa,2023-05-31 13:04:01,..\..\resources\images_ibericam\albentosa-20230531-130401.jpg,2023,5,31,13,4
albentosa,2023-05-31 13:05:01,..\..\resources\images_ibericam\albentosa-20230531-130501.jpg,2023,5,31,13,5
albentosa,2023-06-01 13:01:01,..\..\resources\images_ibericam\albentosa-20230601-130101.jpg,2023,6,1,13,1
albentosa,2023-06-01 13:02:01,..\..\resources\images_ibericam\albentosa-20230601-130201.jpg,2023,6,1,13,2
albentosa,2023-06-01 13:03:02,..\..\resources\images_ibericam\albentosa-20230601-130302.jpg,2023,6,1,13,3
albentosa,2023-06-01 13:04:01,..\..\resources\images_ibericam\albentosa-20230601-130401.jpg,2023,6,1,13,4
albentosa,2023-06-01 13:05:01,..\..\resources\images_ibericam\albentosa-20230601-130501.jpg,2023,6,1,13,5
albentosa,2023-06-02 13:01:01,..\..\resources\images_ibericam\albentosa-20230602-130101.jpg,2023,6,2,13,1
albentosa,2023-06-02 13:02:01,..\..\resources\images_ibericam\albentosa-20230602-130201.jpg,2023,6,2,13,2
albentosa,2023-06-02 13:03:01,..\..\resources\images_ibericam\albentosa-20230602-130301.jpg,2023,6,2,13,3
albentosa,2023-06-02 13:04:01,..\..\resources\images_ibericam\albentosa-20230602-130401.jpg,2023,6,2,13,4
albentosa,2023-06-02 13:05:01,..\..\resources\images_ibericam\albentosa-20230602-130501.jpg,2023,6,2,13,5
albentosa,2023-06-03 13:01:01,..\..\resources\images_ibericam\albentosa-20230603-130101.jpg,2023,6,3,13,1
albentosa,2023-06-03 13:02:01,..\..\resources\images_ibericam\albentosa-20230603-130201.jpg,2023,6,3,13,2
albentosa,2023-06-03 13:03:01,..\..\resources\images_ibericam\albentosa-20230603-130301.jpg,2023,6,3,13,3
albentosa,2023-06-03 13:04:01,..\..\resources\images_ibericam\albentosa-20230603-130401.jpg,2023,6,3,13,4
albentosa,2023-06-03 13:05:01,..\..\resources\images_ibericam\albentosa-20230603-130501.jpg,2023,6,3,13,5
albentosa,2023-06-04 13:01:01,..\..\resources\images_ibericam\albentosa-20230604-130101.jpg,2023,6,4,13,1
albentosa,2023-06-04 13:02:01,..\..\resources\images_ibericam\albentosa-20230604-130201.jpg,2023,6,4,13,2
albentosa,2023-06-04 13:03:01,..\..\resources\images_ibericam\albentosa-20230604-130301.jpg,2023,6,4,13,3
albentosa,2023-06-04 13:04:01,..\..\resources\images_ibericam\albentosa-20230604-130401.jpg,2023,6,4,13,4
albentosa,2023-06-04 13:05:01,..\..\resources\images_ibericam\albentosa-20230604-130501.jpg,2023,6,4,13,5
albentosa,2023-06-05 13:01:01,..\..\resources\images_ibericam\albentosa-20230605-130101.jpg,2023,6,5,13,1
albentosa,2023-06-05 13:02:01,..\..\resources\images_ibericam\albentosa-20230605-130201.jpg,2023,6,5,13,2
albentosa,2023-06-05 13:03:01,..\..\resources\images_ibericam\albentosa-20230605-130301.jpg,2023,6,5,13,3
albentosa,2023-06-05 13:04:01,..\..\resources\images_ibericam\albentosa-20230605-130401.jpg,2023,6,5,13,4
albentosa,2023-06-05 13:05:01,..\..\resources\images_ibericam\albentosa-20230605-130501.jpg,2023,6,5,13,5
albentosa,2023-06-06 13:01:01,..\..\resources\images_ibericam\albentosa-20230606-130101.jpg,2023,6,6,13,1
albentosa,2023-06-06 13:02:01,..\..\resources\images_ibericam\albentosa-20230606-130201.jpg,2023,6,6,13,2
albentosa,2023-06-06 13:03:01,..\..\resources\images_ibericam\albentosa-20230606-130301.jpg,2023,6,6,13,3
albentosa,2023-06-06 13:04:01,..\..\resources\images_ibericam\albentosa-20230606-130401.jpg,2023,6,6,13,4
albentosa,2023-06-06 13:05:01,..\..\resources\images_ibericam\albentosa-20230606-130501.jpg,2023,6,6,13,5
albentosa,2023-06-07 13:01:01,..\..\resources\images_ibericam\albentosa-20230607-130101.jpg,2023,6,7,13,1
albentosa,2023-06-07 13:02:01,..\..\resources\images_ibericam\albentosa-20230607-130201.jpg,2023,6,7,13,2
albentosa,2023-06-07 13:03:01,..\..\resources\images_ibericam\albentosa-20230607-130301.jpg,2023,6,7,13,3
albentosa,2023-06-07 13:04:01,..\..\resources\images_ibericam\albentosa-20230607-130401.jpg,2023,6,7,13,4
albentosa,2023-06-07 13:05:01,..\..\resources\images_ibericam\albentosa-20230607-130501.jpg,2023,6,7,13,5
albentosa,2023-06-08 13:01:01,..\..\resources\images_ibericam\albentosa-20230608-130101.jpg,2023,6,8,13,1
albentosa,2023-06-08 13:02:01,..\..\resources\images_ibericam\albentosa-20230608-130201.jpg,2023,6,8,13,2
albentosa,2023-06-08 13:03:01,..\..\resources\images_ibericam\albentosa-20230608-130301.jpg,2023,6,8,13,3
albentosa,2023-06-08 13:04:01,..\..\resources\images_ibericam\albentosa-20230608-130401.jpg,2023,6,8,13,4
albentosa,2023-06-08 13:05:01,..\..\resources\images_ibericam\albentosa-20230608-130501.jpg,2023,6,8,13,5
albentosa,2023-06-09 13:01:01,..\..\resources\images_ibericam\albentosa-20230609-130101.jpg,2023,6,9,13,1
albentosa,2023-06-09 13:02:01,..\..\resources\images_ibericam\albentosa-20230609-130201.jpg,2023,6,9,13,2
albentosa,2023-06-09 13:03:01,..\..\resources\images_ibericam\albentosa-20230609-130301.jpg,2023,6,9,13,3
albentosa,2023-06-09 13:04:01,..\..\resources\images_ibericam\albentosa-20230609-130401.jpg,2023,6,9,13,4
albentosa,2023-06-09 13:05:01,..\..\resources\images_ibericam\albentosa-20230609-130501.jpg,2023,6,9,13,5
albentosa,2023-06-10 13:01:01,..\..\resources\images_ibericam\albentosa-20230610-130101.jpg,2023,6,10,13,1
albentosa,2023-06-10 13:02:02,..\..\resources\images_ibericam\albentosa-20230610-130202.jpg,2023,6,10,13,2
albentosa,2023-06-10 13:03:01,..\..\resources\images_ibericam\albentosa-20230610-130301.jpg,2023,6,10,13,3
albentosa,2023-06-10 13:04:01,..\..\resources\images_ibericam\albentosa-20230610-130401.jpg,2023,6,10,13,4
albentosa,2023-06-10 13:05:01,..\..\resources\images_ibericam\albentosa-20230610-130501.jpg,2023,6,10,13,5
albentosa,2023-06-11 13:01:01,..\..\resources\images_ibericam\albentosa-20230611-130101.jpg,2023,6,11,13,1
albentosa,2023-06-11 13:02:01,..\..\resources\images_ibericam\albentosa-20230611-130201.jpg,2023,6,11,13,2
albentosa,2023-06-11 13:03:01,..\..\resources\images_ibericam\albentosa-20230611-130301.jpg,2023,6,11,13,3
albentosa,2023-06-11 13:04:01,..\..\resources\images_ibericam\albentosa-20230611-130401.jpg,2023,6,11,13,4
albentosa,2023-06-11 13:05:01,..\..\resources\images_ibericam\albentosa-20230611-130501.jpg,2023,6,11,13,5
albentosa,2023-06-12 13:01:01,..\..\resources\images_ibericam\albentosa-20230612-130101.jpg,2023,6,12,13,1
albentosa,2023-06-12 13:02:01,..\..\resources\images_ibericam\albentosa-20230612-130201.jpg,2023,6,12,13,2
albentosa,2023-06-12 13:03:01,..\..\resources\images_ibericam\albentosa-20230612-130301.jpg,2023,6,12,13,3
albentosa,2023-06-12 13:04:01,..\..\resources\images_ibericam\albentosa-20230612-130401.jpg,2023,6,12,13,4
albentosa,2023-06-12 13:05:01,..\..\resources\images_ibericam\albentosa-20230612-130501.jpg,2023,6,12,13,5
albentosa,2023-06-13 13:01:01,..\..\resources\images_ibericam\albentosa-20230613-130101.jpg,2023,6,13,13,1
albentosa,2023-06-13 13:02:01,..\..\resources\images_ibericam\albentosa-20230613-130201.jpg,2023,6,13,13,2
albentosa,2023-06-13 13:03:01,..\..\resources\images_ibericam\albentosa-20230613-130301.jpg,2023,6,13,13,3
albentosa,2023-06-13 13:04:01,..\..\resources\images_ibericam\albentosa-20230613-130401.jpg,2023,6,13,13,4
albentosa,2023-06-13 13:05:01,..\..\resources\images_ibericam\albentosa-20230613-130501.jpg,2023,6,13,13,5
albentosa,2023-06-14 13:01:01,..\..\resources\images_ibericam\albentosa-20230614-130101.jpg,2023,6,14,13,1
albentosa,2023-06-14 13:02:01,..\..\resources\images_ibericam\albentosa-20230614-130201.jpg,2023,6,14,13,2
albentosa,2023-06-14 13:03:01,..\..\resources\images_ibericam\albentosa-20230614-130301.jpg,2023,6,14,13,3
